,a_scan_id,b_sample_name,c_clock,d_pos_x,e_pos_th,f_temperature
56,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
57,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
58,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
59,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
60,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
61,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
62,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
63,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
64,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
65,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
66,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
67,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
68,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
69,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
70,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
71,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
72,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
73,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
74,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
75,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
76,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
77,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
78,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
79,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
80,485312.0,HoP2_PB16Mo118,4432.521936655045,0.0009000000000014552,0.06671874999999972,-127.037
81,485283.0,HoP2_PB16Mo114,4079.2606143951416,0.0029000000000038995,0.14906249999999943,-127.037
82,485282.0,HoP2_PB16Mo114,4066.298374414444,0.0029000000000038995,0.1296874999999993,-127.022
83,485281.0,HoP2_PB16Mo114,4053.3049952983856,0.0029000000000038995,0.10906250000000028,-273.15
84,485280.0,HoP2_PB16Mo114,4040.3030722141266,0.0029000000000038995,0.08921875000000057,-273.15
85,485279.0,HoP2_PB16Mo114,4027.0578093528748,0.0029000000000038995,0.07343750000000071,-127.047
86,485278.0,HoP2_PB16Mo114,4002.288069009781,0.0029000000000038995,0.14906249999999943,-127.052
87,485277.0,HoP2_PB16Mo114,3982.2268409729004,0.0029000000000038995,0.12937499999999957,-127.042
88,485276.0,HoP2_PB16Mo114,3962.26549243927,0.0029000000000038995,0.10906250000000028,-273.15
89,485275.0,HoP2_PB16Mo114,3941.3168489933014,0.0029000000000038995,0.08968750000000014,-127.049
90,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
91,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
92,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
93,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
94,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
95,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
96,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
97,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
98,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
99,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
100,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
101,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
102,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
103,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
104,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
105,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
106,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
107,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
108,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
109,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
110,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
111,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
112,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
113,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
114,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
115,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
116,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
117,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
118,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
119,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
120,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
121,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
122,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
123,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
124,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
125,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
126,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
127,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
128,485274.0,HoP2_PB16Mo114,3937.418586730957,0.0029000000000038995,0.06625000000000014,-127.042
129,485235.0,HoP2_PB16Mo111,3561.206621646881,0.002450000000003172,0.14906249999999943,-273.15
130,485234.0,HoP2_PB16Mo111,3548.238120317459,0.002450000000003172,0.12921874999999972,-273.15
131,485233.0,HoP2_PB16Mo111,3535.252720117569,0.002450000000003172,0.10921875000000014,-127.042
132,485232.0,HoP2_PB16Mo111,3522.2591195106506,0.002450000000003172,0.08921875000000057,-127.03
133,485231.0,HoP2_PB16Mo111,3509.156755924225,0.002450000000003172,0.07359375000000057,-127.037
134,485230.0,HoP2_PB16Mo111,3485.2256379127502,0.002450000000003172,0.14906249999999943,-127.01
135,485229.0,HoP2_PB16Mo111,3465.2447888851166,0.002450000000003172,0.12906249999999986,-273.15
136,485228.0,HoP2_PB16Mo111,3445.229923248291,0.002450000000003172,0.10906250000000028,-127.015
137,485227.0,HoP2_PB16Mo111,3425.169807910919,0.002450000000003172,0.08890624999999908,-127.035
138,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
139,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
140,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
141,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
142,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
143,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
